timestamp,price
2026-03-06 00:45:00+00:00,
2026-03-06 00:50:00+00:00,0.9998372178881145
2026-03-06 00:55:00+00:00,0.999833875582311
2026-03-06 01:00:00+00:00,0.9998338760169587
2026-03-06 01:05:00+00:00,0.9998336688277767
2026-03-06 01:10:00+00:00,0.9998348492913391
2026-03-06 01:15:00+00:00,0.9998478923862721
2026-03-06 01:20:00+00:00,0.99984824897161
2026-03-06 01:25:00+00:00,0.9998482839452721
2026-03-06 01:30:00+00:00,0.9998535320896463
2026-03-06 01:35:00+00:00,0.9998535272074491
2026-03-06 01:40:00+00:00,0.9998533920511589
2026-03-06 01:45:00+00:00,0.9998566189799628
2026-03-06 01:50:00+00:00,0.9998512599230563
2026-03-06 01:55:00+00:00,0.9998513757230265
2026-03-06 02:00:00+00:00,0.9998513793560257
2026-03-06 02:05:00+00:00,0.9998514908241877
2026-03-06 02:10:00+00:00,0.9998515989666209
2026-03-06 02:15:00+00:00,0.9998516199466269
2026-03-06 02:20:00+00:00,0.9998516238497006
2026-03-06 02:25:00+00:00,0.9998515154945625
2026-03-06 02:30:00+00:00,0.9998516049425205
2026-03-06 02:35:00+00:00,0.9998513235318276
2026-03-06 02:40:00+00:00,0.9998511516415054
2026-03-06 02:45:00+00:00,0.9998496434477643
2026-03-06 02:50:00+00:00,0.9998496514490578
2026-03-06 02:55:00+00:00,0.9998496682030266
2026-03-06 03:00:00+00:00,0.9998496735136011
2026-03-06 03:05:00+00:00,0.9998495754982848
2026-03-06 03:10:00+00:00,0.9998495049984525
2026-03-06 03:15:00+00:00,0.9998491183981594
2026-03-06 03:20:00+00:00,0.9998491183981594
2026-03-06 03:25:00+00:00,0.9998485455490517
2026-03-06 03:30:00+00:00,0.9998450188394103
2026-03-06 03:35:00+00:00,0.9998450227901419
2026-03-06 03:40:00+00:00,0.9998450399643278
2026-03-06 03:45:00+00:00,0.9998450546008067
2026-03-06 03:50:00+00:00,0.9998465174642578
2026-03-06 03:55:00+00:00,0.9998465211231635
2026-03-06 04:00:00+00:00,0.9998465225328003
2026-03-06 04:05:00+00:00,0.9998455128603279
2026-03-06 04:10:00+00:00,0.9998450854563026
2026-03-06 04:15:00+00:00,0.9998450854563026
2026-03-06 04:20:00+00:00,0.9998450892371245
2026-03-06 04:25:00+00:00,0.9998447054846495
2026-03-06 04:30:00+00:00,0.9998427463386259
2026-03-06 04:35:00+00:00,0.9998442406395192
2026-03-06 04:40:00+00:00,0.9998425427602713
2026-03-06 04:45:00+00:00,0.9998446152269898
2026-03-06 04:50:00+00:00,0.9998446025690665
2026-03-06 04:55:00+00:00,0.9998446833017568
2026-03-06 05:00:00+00:00,0.9998446833017568
2026-03-06 05:05:00+00:00,0.9998446883987947
2026-03-06 05:10:00+00:00,0.9998447323039112
2026-03-06 05:15:00+00:00,0.9998447945587491
2026-03-06 05:20:00+00:00,0.9998444278664287
2026-03-06 05:25:00+00:00,0.9998444278664287
2026-03-06 05:30:00+00:00,0.9998443939507613
2026-03-06 05:35:00+00:00,0.9998446545781993
2026-03-06 05:40:00+00:00,0.9998446972095192
2026-03-06 05:45:00+00:00,0.9998445461512481
2026-03-06 05:50:00+00:00,0.9998444172978931
2026-03-06 05:55:00+00:00,0.9998466672041046
2026-03-06 06:00:00+00:00,0.9998466673992462
2026-03-06 06:05:00+00:00,0.9998466671857025
2026-03-06 06:10:00+00:00,0.9998436922502191
2026-03-06 06:15:00+00:00,0.9998436602901526
2026-03-06 06:20:00+00:00,0.9998436496171073
2026-03-06 06:25:00+00:00,0.9998436098195598
2026-03-06 06:30:00+00:00,0.9998405734775491
2026-03-06 06:35:00+00:00,0.9998407825126056
2026-03-06 06:40:00+00:00,0.999840898876026
2026-03-06 06:45:00+00:00,0.9998494555159347
2026-03-06 06:50:00+00:00,0.9998493043073732
2026-03-06 06:55:00+00:00,0.9998493245322143
2026-03-06 07:00:00+00:00,0.9998493245322143
2026-03-06 07:05:00+00:00,0.9998493864674356
2026-03-06 07:10:00+00:00,0.9998482202859921
2026-03-06 07:15:00+00:00,0.9998482202895383
2026-03-06 07:20:00+00:00,0.9998487955266332
2026-03-06 07:25:00+00:00,0.9998468457360006
2026-03-06 07:30:00+00:00,0.9998468927637425
2026-03-06 07:35:00+00:00,0.9998469220989876
2026-03-06 07:40:00+00:00,0.9998481051889881
2026-03-06 07:45:00+00:00,0.999849119833545
