timestamp,price
2023-01-31 23:55:00+00:00,
2023-02-01 00:00:00+00:00,0.9999599677060151
2023-02-01 00:05:00+00:00,0.9999599285322405
2023-02-01 00:10:00+00:00,0.9999598949045572
2023-02-01 00:15:00+00:00,0.9999598949045572
2023-02-01 00:20:00+00:00,0.9999598424534484
2023-02-01 00:25:00+00:00,0.9999599238457155
2023-02-01 00:30:00+00:00,0.9999599238457155
2023-02-01 00:35:00+00:00,0.9999596283672045
2023-02-01 00:40:00+00:00,0.9999596299805281
2023-02-01 00:45:00+00:00,0.9999596265677603
2023-02-01 00:50:00+00:00,0.9999596121040881
2023-02-01 00:55:00+00:00,0.9999596331310294
2023-02-01 01:00:00+00:00,0.9999594081572537
2023-02-01 01:05:00+00:00,0.9999593968693757
2023-02-01 01:10:00+00:00,0.9999592132861848
2023-02-01 01:15:00+00:00,0.999959184453771
2023-02-01 01:20:00+00:00,0.9999591080010982
2023-02-01 01:25:00+00:00,0.9999591080010982
2023-02-01 01:30:00+00:00,0.9999590942673844
2023-02-01 01:35:00+00:00,0.9999590642680808
2023-02-01 01:40:00+00:00,0.9999590622180065
2023-02-01 01:45:00+00:00,0.9999590713162174
2023-02-01 01:50:00+00:00,0.9999590713162174
2023-02-01 01:55:00+00:00,0.9999590713162174
2023-02-01 02:00:00+00:00,0.9999584622504812
2023-02-01 02:05:00+00:00,0.9999584568549796
2023-02-01 02:10:00+00:00,0.9999584420967432
2023-02-01 02:15:00+00:00,0.9999581080739623
2023-02-01 02:20:00+00:00,0.9999574524963537
2023-02-01 02:25:00+00:00,0.9999571101673956
2023-02-01 02:30:00+00:00,0.9999571334213427
2023-02-01 02:35:00+00:00,0.9999571913971446
2023-02-01 02:40:00+00:00,0.999957147637384
2023-02-01 02:45:00+00:00,0.9999572397959318
2023-02-01 02:50:00+00:00,0.9999572632865322
2023-02-01 02:55:00+00:00,0.9999567815936734
2023-02-01 03:00:00+00:00,0.9999608887499786
2023-02-01 03:05:00+00:00,0.9999609375795694
2023-02-01 03:10:00+00:00,0.9999609414431933
2023-02-01 03:15:00+00:00,0.9999609510194002
2023-02-01 03:20:00+00:00,0.9999612255253894
2023-02-01 03:25:00+00:00,0.9999612829980585
2023-02-01 03:30:00+00:00,0.9999621326358937
2023-02-01 03:35:00+00:00,0.9999621214932944
2023-02-01 03:40:00+00:00,0.9999629896478777
2023-02-01 03:45:00+00:00,0.9999629553160061
2023-02-01 03:50:00+00:00,0.9999627973761769
2023-02-01 03:55:00+00:00,0.9999627960824823
2023-02-01 04:00:00+00:00,0.99996277184049
2023-02-01 04:05:00+00:00,0.9999628185832179
2023-02-01 04:10:00+00:00,0.999962762890784
2023-02-01 04:15:00+00:00,0.9999630295504228
2023-02-01 04:20:00+00:00,0.9999629406769728
2023-02-01 04:25:00+00:00,0.9999629339882564
2023-02-01 04:30:00+00:00,0.9999629670974031
2023-02-01 04:35:00+00:00,0.9999630103939804
2023-02-01 04:40:00+00:00,0.9999630019267565
2023-02-01 04:45:00+00:00,0.9999641658613004
2023-02-01 04:50:00+00:00,0.999961817584517
2023-02-01 04:55:00+00:00,0.9999618212030343
2023-02-01 05:00:00+00:00,0.9999620850692039
2023-02-01 05:05:00+00:00,0.9999620850692039
2023-02-01 05:10:00+00:00,0.9999620850692039
2023-02-01 05:15:00+00:00,0.9999621092655737
2023-02-01 05:20:00+00:00,0.9999621092655737
2023-02-01 05:25:00+00:00,0.9999621091916278
2023-02-01 05:30:00+00:00,0.9999621790753603
2023-02-01 05:35:00+00:00,0.9999621790753603
2023-02-01 05:40:00+00:00,0.9999621938650799
2023-02-01 05:45:00+00:00,0.9999621927810278
2023-02-01 05:50:00+00:00,0.999962158027992
2023-02-01 05:55:00+00:00,0.999962158027992
2023-02-01 06:00:00+00:00,0.999962257612105
2023-02-01 06:05:00+00:00,0.9999621645770704
2023-02-01 06:10:00+00:00,0.9999622465535083
2023-02-01 06:15:00+00:00,0.9999622491362313
2023-02-01 06:20:00+00:00,0.9999622519872591
2023-02-01 06:25:00+00:00,0.9999620909942053
2023-02-01 06:30:00+00:00,0.9999620870395822
2023-02-01 06:35:00+00:00,0.9999620857187602
2023-02-01 06:40:00+00:00,0.9999617771246503
2023-02-01 06:45:00+00:00,0.9999617522635699
2023-02-01 06:50:00+00:00,0.9999617238609247
2023-02-01 06:55:00+00:00,0.9999612972811064
2023-02-01 07:00:00+00:00,0.99995928199608
2023-02-01 07:05:00+00:00,0.99995927357887
2023-02-01 07:10:00+00:00,0.9999592755623178
2023-02-01 07:15:00+00:00,0.9999590675445044
2023-02-01 07:20:00+00:00,0.9999590393170231
2023-02-01 07:25:00+00:00,0.9999590000908671
2023-02-01 07:30:00+00:00,0.9999590000908671
2023-02-01 07:35:00+00:00,0.9999590070283072
2023-02-01 07:40:00+00:00,0.999959069077943
2023-02-01 07:45:00+00:00,0.9999590935329061
2023-02-01 07:50:00+00:00,0.9999591105111998
2023-02-01 07:55:00+00:00,0.99995865620559
2023-02-01 08:00:00+00:00,0.9999586192602297
2023-02-01 08:05:00+00:00,0.999958588062284
